year,title,artist,number
1990,아침(Inst.) ,김민기,622647
1990,자꾸 서성이게 돼 ,박학기,2183426
1991,내사랑 내곁에 (응답하라 1988 삽입곡) ,김현식,49933
1991,이별의 그늘 ,윤상,1695858
1991,미소 속에 비친 그대 ,신승훈,51481
1991,김성호의 회상 ,김성호,50313
1991,삐에로는 우릴 보고 웃지 ,김완선,3403850
1991,너를 사랑하고도 ,전유나,69663
1991,이별의 끝은 어디인가요 ,양수경,65720
1991,그대 슬픔까지 사랑해 ,심신,91373
1991,너를 향한 마음 ,이승환,51976
1991,날 울리지마 ,신승훈,49551
1991,만남 ,노사연,1017208
1991,흩어진 나날들 ,강수지,51930
1991,친구에게 ,김민우,48940
1991,어떤 이별 ,변진섭,1517332
1991,꿈에서 본 거리 ,푸른하늘,1839784
1991,외롭지만 혼자 걸을 수 있어 ,봄여름가을겨울,1104921
1991,내 마음 깊은 곳의 너 ,신해철,91462
1991,이 밤이 지나도록 ,푸른하늘,1839752
1991,이젠 ,이상우,51433
1991,이제 아침이 왔어요 ,최성수,987812
1991,그녀를 만나는 곳 100M 전 ,이상우,51431
1991,텅 빈 거리에서 ,015B,83264
1991,당신은 어디 있나요 ,양수경,65728
1991,기다린 날도 지워질 날도 ,이승환,531488
1991,사랑했지만 ,김광석,3849474
1991,너에게 들려주고 싶은 이야기 ,015B,61514
1991,늦지않았음을 ,송재호,49353
1991,넋두리 ,김현식,53159
1991,당신 ,김정수,1003590
1991,그대가 나에게 ,이승철,58173
1991,이별 아닌 이별 ,이범학,1878583
1991,꿈 ,조용필,52004
1991,시청앞 지하철 역에서 ,동물원,3655234
1991,어느날 문득 ,유열,3592472
1991,소녀시대 ,이승철,49582
1991,그대품에 잠들었으면 ,박정수,1010210
1991,화요일에 비가 내리면 ,박미경,1820033
1991,추억의 책장을 넘기면 ,이선희,64942
1991,이별여행 ,원미연,51471
1991,재즈 카페 ,신해철,57615
1991,그대가 나를 사랑하신다면 ,이선희,51685
1991,미워서 미워질때 ,변진섭,1517335
1991,멀어지는 그 미소 ,이주엽,986381
1991,어떻게든 되겠지 ,변영태,1010489
1991,내사랑 투유 ,조갑경,91049
1991,그리운 이름 ,노래를 찾는 사람들,1185463
1991,항상 기뻐하는 사람들 ,봄여름가을겨울,1104916
1991,몰래한 사랑 ,김지애,608199
1991,그대가 이 세상에 있는 것만으로 ,한동준,504159
1991,안녕 ,신해철,53591
1992,10년전의 일기를 꺼내어 ,봄여름가을겨울,49473
1992,도시인 ,넥스트,49035
1992,아주 오래된 연인들 ,015B,50733
1992,난 알아요 ,서태지와 아이들,50012
1992,또 다른 만남을 위해 ,김민종,463542
1992,보이지 않는 사랑 ,신승훈,49541
1992,대답 없는 너 ,김종서,64056
1992,하룻밤의 꿈 ,이상우,49838
1992,오늘 같은 밤이면 ,박정운,104668
1992,꿈 ,이현우,1414786
1992,N/A,이윤수,78782
1992,내가 아는 한가지 ,이덕진,45926
1992,내가 너를 느끼듯이 ,손지창,49808
1992,한사람을 위한 마음 ,이오공감,1136819
1992,나의 노래 ,김광석,2981575
1992,너를 처음만난 그때 ,박준하,49560
1992,사랑은 차가운 유혹 ,양수경,91058
1992,비애 ,조정현,90355
1992,떠나간 후에 ,015B,1585643
1992,가려진 시간 사이로 ,윤상,1707087
1992,너에게 들려주고 싶은 이야기 ,015B,61514
1992,50년 후의 내모습 ,신해철,57623
1992,미소 ,신해철,49494
1992,별걸다 기억하는 남자 ,노영심,18187
1992,말도 안돼 ,한영애,49918
1992,우연히 ,신승훈,49544
1992,옛이야기 ,김규민,33940
1992,질투 ,유승범,174589
1992,벙어리 바이올린 ,윤설하,77266
1992,그대품에 잠들었으면 ,박정수,1010210
1992,너와 함께 있는 이유 ,변진섭,1517351
1992,그런대로 ,김현철,83360
1992,내사랑 내곁에 (응답하라 1988 삽입곡) ,김현식,49933
1992,내일을 향해 ,신성우,3047051
1992,이 밤이 지나면 ,임재범,49565
1992,타타타 ,김국환,91386
1992,너를 향한 마음 ,이승환,51976
1992,내마음 알겠니 ,강수지,45956
1992,흐린 기억속의 그대 ,현진영,176479
1992,세상에 뿌려진 사랑만큼 ,이승환,51977
1992,애수 ,김완선,3403869
1992,눈 감아봐도 ,박준희,49186
1992,유난히 ,박학기,987122
1992,욕심쟁이 ,심신,91385
1992,옛사랑 ,이문세,1178435
1992,사랑일기 ,김지연,49448
1992,꿈에서 본 거리 ,푸른하늘,1839784
1992,이별 아닌 이별 ,이범학,1878583
1992,추억 만들기 ,김현식,49938
1992,낭랑 18세(Mega Mix) ,한서경,1185072
1993,너를 사랑해 ,한동준,57339
1993,방황 ,이승철,91403
1993,널 사랑하니까 ,신승훈,56288
1993,다시만난 너에게 ,피노키오,54182
1993,애모 ,김수희,1847750
1993,그대안의 블루 ,김현철,111572
1993,너에게 원한건 ,노이즈,54227
1993,나의 노래 ,김광석,2981575
1993,난 멈추지 않는다 ,잼,54414
1993,걸어서 하늘까지 ,장현철,106047
1993,언제나 그 자리에 ,신효범,91104
1993,그래도 이제는 ,김종서,91407
1993,먼 훗날 ,박정운,193014
1993,자아도취 ,푸른하늘,1839185
1993,너의 결혼식 ,윤종신,91406
1993,하여가(何如歌) ,서태지와 아이들,55543
1993,하늘 아래서 (New Version) ,김민종,16936
1993,N/A,이무송,91408
1993,신(新) 인류의 사랑 ,015B,56245
1993,언젠가는 ,이상은 (=Lee-tzsche),54376
1993,첫인상 ,김건모,56880
1993,사랑하지 않을 거야 ,나현희,108031
1993,천년학 (대금 타이틀) ,N/A,1517671
1993,아껴둔 사랑을 위해 ,이주원,54041
1993,모두 잠든 후에 ,김원준,91396
1993,아주 오래된 연인들 ,015B,50733
1993,흔적 ,최유나,1023586
1993,옛 친구에게 ,여행스케치,54362
1993,Say Yes (Part1) ,라종민,4463473
1993,각자의 길 ,EOS(이오에스),1003900
1993,장미의 미소 ,신인수,536778
1993,아라비안 나이트 (Remake) ,김준선 (Adrian K),3052417
1993,그때는 알겠지 ,강수지,91110
1993,햄 ,김승기,54974
1993,너는 왜 ,철이와 미애,50943
1993,그대 내게 다시 ,변진섭,91395
1993,잠 못 드는 밤 비는 내리고 ,김건모,57519
1993,연인 (Original Ver.) ,정석원,2119075
1993,나를 돌아봐 ,듀스,55040
1993,프란다스의 개 ,이승환,532100
1993,이별 없던 세상 ,윤상,56251
1993,지금은 알 수 없어 (My Love) ,김종서,64060
1993,언제나 (Always) ,김원준,56084
1993,처음 그 느낌처럼 ,신승훈,91435
1993,산골 소년의 사랑이야기 ,예민,50627
1993,오프닝/날 울리지마 ,신승훈,57531
1993,내게 ,이승환,532083
1993,너만을 느끼며 ,더 블루,53779
1993,너에게로 가는 길 ,장동건,3052620
1993,슬픈 베아트리체 ,조용필,79614
1994,핑계 ,김건모,56870
1994,사랑할수록 ,부활,55991
1994,달의 몰락 ,김현철,2183382
1994,기억의 습작 ,전람회,61500
1994,오래전 그날 ,윤종신,57583
1994,칵테일 사랑 ,마로니에,1931126
1994,다시만난 너에게 ,피노키오,54182
1994,넌 할 수 있어 ,강산에,38757
1994,립스틱 짙게 바르고 ,임주리,91116
1994,난 널 사랑해 ,신효범,91114
1994,나는 문제 없어 ,황규영,2744663
1994,마법의 성 ,더 클래식,61829
1994,일과 이분의 일 ,투투,3363619
1994,서시 ,신성우,851719
1994,우리는 ,듀스,1675281
1994,멀어져 간 사람아 ,박상민,91475
1994,추억 #1 ,조규찬,742447
1994,그냥 걸었어 ,임종환,56449
1994,넌 언제나 ,모노,1877188
1994,자유시대 ,모자이크,32442
1994,비창 ,이상우,172354
1994,내게 ,이승환,532083
1994,혼자만의 사랑 ,김태영,39348
1994,너를 사랑해 ,한동준,57339
1994,그 후로 오랫동안 ,신승훈,58937
1994,마지막 승부 ,김민교,108385
1994,내가 널 닮아갈 때 ,노이즈,57211
1994,남겨진 독백 ,김종서,524811
1994,그대 사랑안에 머물러 ,김정민,2796367
1994,신(新) 인류의 사랑 ,015B,56245
1994,사랑하고 있다는 걸 ,손지창,33046705
1994,날아라 병아리 ,넥스트,33571
1994,난 너에게 ,민들레,37036
1994,하얀 겨울 ,Mr.2,2323160
1994,늪 ,조관우,59448
1994,기억 속의 멜로디 ,오태호,418014
1994,100일(日)째 만남 ,룰라,32676
1994,N/A,박정운,56846
1994,너 하나만을 위해 ,구본승,3603383
1994,발해를 꿈꾸며 ,서태지와 아이들,91470
1994,N/A,데이지,3048210
1994,오래된 친구 ,빛과 소금,104786
1994,어려워 정말 (Extended Ver.) ,닥터 레게,56962
1994,일어나 ,김광석,2981592
1994,N/A,최연제,458105
1994,너 없는 동안 ,김원준,58967
1994,낯선 사람들 ,낯선 사람들,66221
1994,아름다운 너에게 ,강수지,38890
1994,세상밖으로 ,김종서,524812
1994,난 단지 나일뿐 ,Mr.2,2323166
1995,잘못된 만남 ,김건모,62462
1995,사랑을 할꺼야 ,녹색지대,1622501
1995,이 밤의 끝을 잡고 ,솔리드,66261
1995,슬픈 인연 ,015B,62098
1995,슬프도록 아름다운 ... ,K2 김성면,66052
1995,내게로 ,장혜진,61240
1995,난 행복해 ,이소라,1839641
1995,상상속의 너 ,노이즈,66311
1995,부디 ,윤종신,63313
1995,사랑의 서약 ,한동준,63343
1995,날개 잃은 천사 ,룰라,66240
1995,살다보면 ,권진원,1698660
1995,두바퀴로 가는 자동차 ,김광석,421781
1995,시간이 흐른뒤에 ,피노키오,66156
1995,날 위한 이별 ,김혜림,1620554
1995,머피의 법칙 ,DJ DOC,33146
1995,널 보낸 후에... ,최재훈,58506
1995,너의 곁에 있고 싶어 ,신효범,607938
1995,고요속의 외침 ,R.ef,66366
1995,그리움만 쌓이네 ,노영심,104067
1995,N/A,이장우,63353
1995,포기하지 마 ,성진우,91491
1995,이브의 경고 ,박미경,65305
1995,친구를 위해 ,더 블루,32854
1995,천일동안 ,이승환,63699
1995,날 떠나지마 ,박진영,91487
1995,아담과 이브는 사과를 깨물었다 ,조규찬,62922
1995,이유같지 않은 이유 ,박미경,60807
1995,그 후로 오랫동안 ,신승훈,58937
1995,기억에 남는건 너의 젖은 눈동자 ,박정운,71914
1995,청혼가 ,박진영,64242
1995,내가 날 버린 이유 ,베이시스,66411
1995,유년시절의 기행 ,아낌없이 주는 나무,66447
1995,굴레를 벗어나 (Mo Funk Ver.) ,듀스,1675397
1995,끝난 건가요 ,김현철,104941
1995,산다는 건 다 그런게 아니겠니 ,여행스케치,61776
1995,어떤 그리움 ,이은미,91124
1995,뭐야 이건 ,지니,66475
1995,세상은 나에게 ,김원준,991976
1995,N/A,투투,66507
1995,가질수 없는 너 ,뱅크,3793378
1995,왕자와 병사들 ,모자이크,66397
1995,수퍼맨의 비애 (Feat. Proud Marry) ,DJ DOC,1839375
1995,N/A,최민수 (Flyger),170430
1995,흔들리지마 ,강수지,38931
1995,내일이 오면 ,양수경,61181
1995,영원한 사랑 (WITH LONDON METROPOLITAN ORCHESTRA) ,이문세,1698066
1995,하루 ,장필순,32995509
1995,오렌지 향기속으로 ,피아노,62151
1995,내가 만일 ,안치환,1719746
1996,달팽이 ,패닉,33189
1996,내가 만일 ,안치환,1719746
1996,널 사랑하겠어 ,동물원,33206
1996,모래성 ,조관우,64565
1996,영원히 내게 ,안상수,64025
1996,아주 가끔은 ,신해철,106885
1996,歸天道哀 (귀천도애) ,김민종,68743
1996,정 (위험한 이별) ,영턱스클럽,983247
1996,환생 ,윤종신,67691
1996,꿍따리 샤바라 ,클론,70896
1996,잊을 수 없는 너 ,최재훈,67561
1996,넌 나의 처음이자 마지막이야! ,솔리드,70600
1996,스피드 ,김건모,38445
1996,여름이야기 (Sky Mix) ,DJ DOC,33089
1996,여우야(女雨夜) ,더 클래식,66954
1996,완전한 사랑 ,장혜진,69620
1996,N/A,US,2961489
1996,준비 없는 이별 ,녹색지대,1622512
1996,말하자면 ,김성재,1675592
1996,내 눈물 모아 ,서지원,1876466
1996,애인(愛人) ,김정민,38585
1996,님은 먼 곳에 ,조관우,4542171
1996,Aspirin (아스피린) (12 String Guitar Ver.) ,걸,38083
1996,작은 기다림 ,쿨 (COOL),66964
1996,이방인(異邦人) ,전람회,70679
1996,하늘만 허락한 사랑 ,엄정화,69374
1996,슬픈 언약식 ,김정민,38651
1996,후회 없는 사랑 ,포지션,70486
1996,7년간의 사랑 ,화이트,1761801
1996,겨울이야기 (Radio Version) ,DJ DOC,1185237
1996,취중진담(醉中眞談) ,전람회,70696
1996,3!4! ,룰라,70994
1996,Twist King ,터보,1606430
1996,우리의 밤은 당신의 낮보다 아름답다 ,코나,70631
1996,내가 지켜줄께 ,녹색지대,1622515
1996,그대 내품에 ,박정운,55272
1996,처음 느낌 그대로 ,이소라,1839640
1996,나에게로의 초대 ,정경화,898849
1996,조조 할인 (Feat. 이적) ,이문세,68709
1996,내가 너의 곁에 잠시 살았다는 걸 ,토이,2743595
1996,마지막 약속 ,김정민,485161
1996,N/A,육각수,70963
1996,필요한 건 시간일뿐 ,강수지,38920
1996,찬란한 사랑 (상심II) ,R.ef,70685
1996,배반 ,윤상,1175758
1996,좋아 좋아 ,일기예보,71032
1996,Bow Wow ,아이돌,70440
1996,왜 그래 ,김현철,62846
1996,슬픔이 올때 ,신성우,67832
1996,작별의식 ,베이시스,71198
1997,나를 슬프게 하는 사람들 ,김경호,38662
1997,애송이의 사랑 ,양파,70148
1997,영원 ,조관우,69198
1997,그녀는 예뻤다 ,박진영,91534
1997,아름다운 구속 ,김종서,38394
1997,그때 또 다시 (Again) ,임창정,526820
1997,가족 ,이승환,48914
1997,Remember ,포지션,73896
1997,기억해줘 ,이소라,1839666
1997,괜찮아 ,녹색지대,1622523
1997,재회(再會) ,K2 김성면,72307
1997,다시 만나 줘 ,업타운,86317
1997,"Here, I Stand For You (Original Ver.) ",넥스트,37832
1997,사랑을 위하여 ,김종환,1877126
1997,Doc와 춤을 ,DJ DOC,9390
1997,맨발의 청춘 ,벅,91245
1997,인형의 꿈 ,일기예보,71033
1997,라일락이 질때 ,이선희,91212
1997,용서 ,이예린,529056
1997,해변의 여인 ,쿨 (COOL),78853
1997,나만의 슬픔 ,김돈규,69343
1997,암연 ,고한우,74951
1997,배반의 장미 ,엄정화,73257
1997,바람의 노래 ,조용필,72689
1997,애수 ,진시몬,621799
1997,오늘도 난 ,이승철,68913
1997,Bus 안에서 ,자자 (ZAZA),71581
1997,운명 ,쿨 (COOL),71766
1997,비오는 거리 ,이승훈,68079
1997,16/20 (열여섯 스물) ,주주 클럽,71501
1997,가위 ,유승준,72698
1997,그땐 그랬지 ,카니발,91275
1997,꿈의 대화 ,장혜진,667127
1997,밤의 길목에서 (Remake) ,김세영,2023565
1997,청혼 ,이소라,1839667
1997,애원(愛遠) ,박상민,72166
1997,날개 ,언타이틀,1675485
1997,연인 ,룰라,32652
1997,다시 돌아온 그대 위해 ,N/A,1865508
1997,졸업 ,전람회,91249
1997,N/A,Cucina Acoustica,1708683
1997,그래 ,디바,37501
1997,행복 ,H.O.T.,91264
1997,현명한 선택 ,소찬휘,1500836
1997,사랑이라는 이유로 ,조 트리오,176202
1997,그대 떠나가도 ,조장혁,69302
1997,결혼해줘 ,임창정,526821
1997,헤어진 다음날 ,이현우,1022090
1997,Forever ,안재욱,72708
1997,타인 ,영턱스클럽,91257
1998,Poison ,엄정화,83721
1998,그녀와의 이별 ,김현정,38547
1998,애상 ,쿨 (COOL),77694
1998,지킬 수 없는 약속 ,신승훈,77374
1998,애인이 생겼어요 ,터보,1606672
1998,Dreams Come True ,S.E.S.,75068
1998,뻐꾸기 둥지위로 날아간 새 ,김건모,38453
1998,나나나 ,유승준,489873
1998,믿음 ,이소라,1839686
1998,착한 사랑 ,김민종,38388
1998,To Heaven (천국으로 보낸 편지) ,조성모,1816948
1998,나와 같다면 ,김장훈,77363
1998,사랑을 위하여 ,김종환,1877126
1998,나의 사랑 천상(天上)에서도 ,김경호,38698
1998,P.S. I Love You ,박정현,2184575
1998,비(悲) ,김정민,46284
1998,Epilogue(에필로그) ,김종서,38495
1998,사람이 꽃보다 아름다워 ,안치환,2274404
1998,거꾸로 강을 거슬러 오르는 저 힘찬 연어들처럼 ,강산에,38793
1998,진심 ,김광진,33972
1998,('Cause) I'm Your Girl ,S.E.S.,78184
1998,난 그래 ,리아,32700
1998,보낼수밖에 없는 난 ,소찬휘,1500839
1998,행복한 나를 ,에코,91268
1998,일상으로의 초대 (Radio Mix) ,신해철,33590
1998,헤어진 다음날 ,이현우,1022090
1998,내 낡은 서랍 속의 바다 ,패닉,437146
1998,Everybody ,진주,75052
1998,Love Love ,비쥬,81526
1998,비원(悲願) ,박상민,77991
1998,세상이 그대를 속일지라도 ,김장훈,77364
1998,회상 (December) ,터보,1606413
1998,해에게서 소년에게 ,넥스트,37845
1998,외출 ,최재훈,78451
1998,사랑한 후에 ,신성우,77872
1998,먼 훗날 ,YB (윤도현 밴드),79953
1998,눈물 내리는 날 (비) ,조 트리오,8218628
1998,내게 너무 이쁜 그녀 ,아낌없이 주는 나무,75813
1998,혼자한 사랑 ,김현정,38548
1998,배려 ,김동률,38030
1998,알고 싶어요! ,양파,76946
1998,하나의 사랑 ,박상민,78002
1998,슬픈 얼굴 ,A.R.T,91284
1998,Love Song ,김종서,1627767
1998,널 위해 준비된 사랑 ,김조한,38003
1998,눈물 ,리아,32729
1998,그녀의 생일 ,뱅크,14228
1998,Honey ,박진영,77536
1998,길 ,조관우,47534
1998,거짓말도 보여요 ,김현철,38605
1999,For Your Soul (슬픈 영혼식) ,조성모,1139375
1999,오직 너뿐인 나를… ,이승철,611573
1999,A'ddio ,양파,83803
1999,그녀의 연인에게... #Story Ⅰ ,K2 김성면,83891
1999,미절 (Misery) ,쿨 (COOL),66554
1999,영원한 사랑 ,핑클 (Fin.K.L),82633
1999,되돌아온 이별 ,김현정,38571
1999,열정 ,유승준,489870
1999,불멸의 사랑 ,조성모,1816950
1999,신부에게 ,유리상자,91317
1999,Shut Up!! (Feat. 이윤정) ,유승준,4123388
1999,여름안에서 ,듀스,37571
1999,비정(非情) ,김경호,38751
1999,몰라 ,엄정화,83208
1999,배웅 ,윤종신,4383670
1999,사랑보다 깊은 상처 ,임재범,1722260
1999,비원(悲願) ,김민종,38466
1999,마지막 사랑 ,박기영,82979
1999,연애 ,김현철,38634
1999,To Heaven (천국으로 보낸 편지) ,조성모,1816948
1999,남자이야기 -My Way ,허니 패밀리,84229
1999,T.O.P. (Twinkling Of Paradise) ,신화,85861
1999,Dreams Come True ,S.E.S.,75068
1999,달려라 자전거 ,델리스파이스,32845
1999,가버려!! ,박지윤,8179114
1999,너를 사랑해 ,S.E.S.,75070
1999,미안해 널 미워해 ,자우림,91307
1999,편지할께요 ,박정현,1177976
1999,첫사랑 ,임현정,1839720
1999,여전히 아름다운지 ,김연우,83437
1999,그대는 모릅니다 ,이승환,81788
1999,사랑하게 되면 ,안치환,27676
1999,사랑하는 날까지 ,김종환,1877177
1999,아름답게 사랑하는 날까지 (금지된 사랑 Ⅱ) ,김경호,38753
1999,슬픈 선물 ,김장훈,37989
1999,돌아와 ,클론,91314
1999,부메랑 ,김건모,38541
1999,실연 ,김종서,38520
1999,Beautiful Girl ,일기예보,88932
1999,시작 ,박기영,91232
1999,하루 하루 ,타샤니,84207
1999,이야기 속으로 ,조pd (ZoPD),1786618
1999,만남 ,코요태,83190
1999,아이야! (I yah!) ,H.O.T.,84781
1999,Lying ,샵,84736
1999,내 남은 사랑을 위해 ,홍경민,80392
1999,Happy Birthday To You ,권진원,38953
1999,Gimme! Gimme! ,컨츄리 꼬꼬,83326
1999,Shut Up! ,유승준,1073524
1999,1tym ,원타임,81075
2000,아시나요 ,조성모,106212
2000,다 줄거야 (Acoustic Ver.) ,조규만,1576735
2000,Run To You ,DJ DOC,505165
2000,거짓말 ,god,10435
2000,초련(初戀) (Techno Mix) (Feat. 윤진) ,클론,91327
2000,가시나무 ,조성모,607552
2000,흔들린 우정 ,홍경민,87695
2000,나의 연인(我戀) ,임창정,86668
2000,영원 ,스카이,85674
2000,멍 ,김현정,38426
2000,오! 가니 ,컨츄리 꼬꼬,4077
2000,기도 ,정일영,27600
2000,전설속의 누군가처럼 ,신승훈,46218
2000,너를 위해 ,임재범,3680
2000,바보 ,박효신,85108
2000,그대가 그대를 ,이승환,445159
2000,매직 카펫 라이드 ,자우림,9270
2000,중독된 사랑 ,조장혁,2270749
2000,해줄 수 없는 일 ,박효신,85707
2000,고백 ,박혜경,85900
2000,비(悲)의 Rhapsody ,최재훈,75233
2000,N/A,윤현석,88423
2000,오랜 방황의 끝 ,김태영,34093
2000,Day By Day ,플라이 투 더 스카이,86166
2000,Tears ,소찬휘,1140592
2000,상실 ,박상민,67169
2000,잘됐어!!! ,샵,88409
2000,Lie (Radio Ver.) ,박화요비,27833
2000,어제처럼 ,제이,3824
2000,와인(迗人) ,김경호,3690
2000,바꿔 ,이정현,85257
2000,그대니까요 (Duet With 차은주) ,김현철,1002851
2000,와 ,이정현,85258
2000,One Love ,원타임,91329
2000,요즘 너는 ,이현우,610483
2000,서방님 ,이소은,86327
2000,맥주와 땅콩 ,쿨 (COOL),27236
2000,I Believe ,이수영,1564057
2000,애수(哀愁) ,god,91325
2000,Cyber Lover ,터보,1606631
2000,머피의 법칙 ,DJ DOC,33146
2000,너를 보내고 ,YB (윤도현 밴드),91322
2000,부메랑 ,김건모,38541
2000,Sad Salsa ,백지영,87310
2000,"힘을 내요, 미스터 김 ",롤러 코스터,37100
2000,성인식 ,박지윤,27638
2000,울트라맨이야 ,서태지,88794
2000,Blue Sky ,박기영,82594
2000,사슬 ,서문탁,27561
2000,Annie ,윤종신,87019
2001,벌써 일년 ,브라운 아이즈,19807
2001,I Love You ,포지션,89806
2001,미안해요 ,김건모,19091
2001,또 한번 사랑은 가고 ,이기찬,32574
2001,화장을 고치고 ,왁스,26378
2001,먼곳에서 ,박효신,10838
2001,당신은 모르실거야 (CF - LIG 핑클편) ,핑클 (Fin.K.L),7712
2001,길 ,god,104788
2001,다시 사랑한다 말할까 ,김동률,111209
2001,Special Night ,양파,1213165
2001,제발 ,이소라,9040
2001,Baby Baby ,조규찬,104759
2001,내게 오는 길 ,성시경,8302
2001,좋은 사람 (Feat. 김형중) ,토이,18357
2001,하루 ,김범수,10398
2001,사진속에 담긴 추억 ,임재범,609766
2001,내게 와 줘 ,YB (윤도현 밴드),1096487
2001,시간이 흐른 뒤 (As Time Goes By) ,윤미래,105886
2001,편지 (Original Ver.) ,최재훈,8305
2001,Good Life ,드렁큰 타이거,33026
2001,하나의 사랑 ,박상민,78002
2001,Je T'aime ,해이,8274
2001,천만에요 ,애즈원,91166
2001,기다리는 이유 ,임창정,25594
2001,떠난 너 ,김현정,25629
2001,너를 위해 ,임재범,3680
2001,A-Yo ,지누션,90105
2001,Double ,김건모,19094
2001,Jumpo Mambo ,쿨 (COOL),24105
2001,밤이 깊었네 ,크라잉넛 (CRYING NUT),21360
2001,눈물 ,박화요비,37271
2001,고백 ,이승철,19175
2001,미소천사 ,성시경,8293
2001,난 여자가 있는데 (CF - 컴팩 프리자리오) ,박진영,20226
2001,파란 ,코요태,10126
2001,처음처럼 ,성시경,8290
2001,오빠 ,왁스,8921
2001,Endless ,플라워,9573
2001,Change ,소찬휘,90902
2001,You Mean Everything To Me ,박정현,75279
2001,먼 훗날 ,조 트리오,8218594
2001,믿을진 모르겠지만… ,김진표,24670
2001,아름다운 날들 ,장혜진,104868
2001,꿈을 모아서 (Just In Love) ,S.E.S.,24971
2001,You're My Life ,김민종,32776
2001,하루 ,박혜경,9543
2001,추락 ,백지영,19776
2001,감싸 안으며 (Show Me Your Love) ,S.E.S.,105639
2001,동경 ,박효신,10837
2001,"구리뱅뱅 (Feat. 1kyne, 난아) ",YDG,3013199
2002,No.1 ,보아 (BoA),191093
2002,우린 제법 잘 어울려요 ,성시경,313559
2002,Never Ending Story ,부활,316434
2002,비몽 ,코요태,500962
2002,좋은사람 ,박효신,430228
2002,사랑 Two ,윤도현,62619
2002,...안 되나요... (부제: 화양연화) ,휘성 (Realslow),111413
2002,미워도 다시 한번 (Original Ver.) ,바이브,500797
2002,Last Scene ,롤러 코스터,489210
2002,아로하 ,쿨 (COOL),103858
2002,"Bravo, My Life! ",봄여름가을겨울,992575
2002,꿈에 ,박정현,432309
2002,사랑해도 헤어질 수 있다면... ,신승훈,517704
2002,처음부터 지금까지 ,Ryu (류),523274
2002,Sea Of Love ,플라이 투 더 스카이,432269
2002,Sweet Dream ,장나라,619078
2002,사랑해도 될까요? ,유리상자,105006
2002,그리고 사랑해 ,이수영,104584
2002,Rain ,박혜경,502946
2002,미련한 사랑 ,JK 김동욱,432357
2002,내생에 봄날은... ,캔,667071
2002,Memories... (Smiling Tears) ,윤미래,313002
2002,부탁해요 ,왁스,432941
2002,가슴앓이 ,지영선,423507
2002,4월 이야기 (April Story) ,장나라,90693
2002,우연 (우울한 우연) ,베이비복스,425453
2002,A Better Day ,JTL,1456783
2002,Loving You ,김현철,502928
2002,떠나가라 ,Q.O.Q,159881
2002,대화가 필요해 ,더 자두,489252
2002,낭만고양이 ,체리필터 (cherryfilter),430051
2002,사랑하나요!? ,이승환,609419
2002,이별후애(愛) ,린애,506908
2002,마지막 약속 ,포지션,448502
2002,팬이야 ,자우림,317254
2002,전할 수 없는 이야기 (부제:시티 오브 엔젤) ,휘성 (Realslow),111414
2002,슬픈 혼잣말 ,임창정,4299165
2002,If I Leave (나 가거든) ,조수미,621079
2002,잘가요 ,정재욱,104099
2002,잘못 ,이승환,621108
2002,다시 사랑한다면 ,도원경,17282
2002,후(後) ,홍경민,105850
2002,Valenti ,보아 (BoA),316784
2002,너의 마음을 내게 준다면 ,조관우,313014
2002,Summer Vacation ,SMTOWN,431368
2002,Season In The Sun ,정재욱,104110
2002,라라라 ,이수영,317027
2002,나쁜 남자 ,비,431614
2002,어머니 ,원타임,103839
2002,Heaven ,김현성,104184
2003,Break Away ,빅마마,420522
2003,점점 ,브라운 아이즈,421409
2003,With Me ,휘성 (Realslow),482653
2003,정말 사랑했을까 ,브라운 아이드 소울,485716
2003,아틀란티스 소녀 (Atlantis Princess) ,보아 (BoA),608151
2003,결혼을 할 거라면 ,쿨 (COOL),471072
2003,10 Minutes ,이효리,481199
2003,잊을께 ,YB (윤도현 밴드),476529
2003,어쩌다.. ,윤건,511798
2003,보고 싶다 ,김범수,418253
2003,Missing You ,플라이 투 더 스카이,473438
2003,사랑합니다... ,팀,445413
2003,안녕 ,박혜경,465286
2003,그랬나봐 ,김형중,429656
2003,고백 ,델리스파이스,420424
2003,그땐 미처 알지 못했지 (Feat. 하림 On Harmonica) ,이적,454477
2003,Never Ending Story ,부활,316434
2003,체념 ,빅마마,420534
2003,친구 붕우 (朋友) ,안재욱,439346
2003,백설공주를 사랑한 일곱번째 난장이 ,쿨 (COOL),422606
2003,To My Love (Korean Ver.) ,윤미래,418848
2003,와줘.. ,SE7EN,447863
2003,남자기 때문에 ,드렁큰 타이거,441007
2003,처음 그 날처럼 ,박용하,1765866
2003,Stay ,넬 (NELL),466094
2003,Mr. A-Jo ,애즈원,444798
2003,악으로 ,김진표,455208
2003,비상 ,코요태,454493
2003,The Secret Garden ,이상은 (=Lee-tzsche),1726654
2003,"Fly High (Feat. 정인, 하림(河琳)) ",리쌍,456856
2003,아직 못다한 이야기 (Feat. BMK) ,김진표,455209
2003,Without Your Love ,JTL,480998
2003,돌아와 제발 ,JK 김동욱,1183921
2003,나의 사랑 나의 신부 ,유엔,419999
2003,한번 단 한번 ,SE7EN,447865
2003,나 어떡해 ,베이비복스,450178
2003,애송이 (CF - 써니텐) ,렉시,488135
2003,진달래꽃 ,마야,440982
2003,청첩장 ,김건모,430909
2003,좋은날 ,유리상자,418814
